ID,split duration,dept
STT_MV0409,00:36:19.895,STT_MV
STT_MV0410,00:35:27.304,STT_MV
STT_MV0411,00:34:47.000,STT_MV
STT_MV0412,00:33:11.901,STT_MV
STT_MV0413,00:34:37.754,STT_MV
STT_MV0414,00:36:03.437,STT_MV
STT_MV0415,00:34:46.269,STT_MV
STT_MV0416,00:31:51.782,STT_MV
STT_MV0417,00:38:37.557,STT_MV
STT_MV0418,00:33:23.277,STT_MV
STT_MV0419,00:29:56.051,STT_MV
STT_MV0420,00:36:42.022,STT_MV
STT_MV0421,00:30:54.718,STT_MV
STT_MV0422,00:35:26.552,STT_MV
STT_MV0423,00:36:09.732,STT_MV
STT_MV0424,00:31:46.508,STT_MV
STT_MV0425,00:33:11.991,STT_MV
STT_MV0426,00:34:59.250,STT_MV
STT_MV0427,00:34:10.989,STT_MV
STT_MV0428,00:33:56.240,STT_MV
STT_MV0429,00:09:50.322,STT_MV
STT_MV0430,00:10:13.193,STT_MV
STT_MV0431,00:09:57.851,STT_MV
STT_MV0432,00:16:44.987,STT_MV
STT_MV0433,00:12:11.335,STT_MV
STT_MV0434,00:14:06.061,STT_MV
STT_MV0435,00:12:11.335,STT_MV
STT_MV0436,00:14:36.572,STT_MV
STT_MV0437,00:09:29.314,STT_MV
STT_MV0438,00:14:27.814,STT_MV
STT_MV0439,00:14:56.775,STT_MV
STT_MV0440,00:16:30.045,STT_MV
STT_MV0441,00:09:19.152,STT_MV
STT_MV0442,00:14:31.614,STT_MV
STT_MV0443,00:05:07.413,STT_MV
STT_MV0444,00:14:16.304,STT_MV
STT_MV0445,00:12:12.246,STT_MV
STT_MV0446,00:17:11.027,STT_MV
STT_MV0447,00:17:43.709,STT_MV
STT_MV0448,00:15:24.857,STT_MV
STT_MV0449,00:14:20.637,STT_MV
STT_MV0450,00:11:09.402,STT_MV
STT_MV0451,00:12:57.203,STT_MV
STT_MV0452,00:17:37.516,STT_MV
STT_MV0453,00:51:29.849,STT_MV
STT_MV0454,00:12:08.407,STT_MV
STT_MV0455,00:07:54.610,STT_MV
STT_MV0456,00:10:20.197,STT_MV
STT_MV0457,00:11:10.742,STT_MV
STT_MV0458,00:10:35.315,STT_MV
STT_MV0459,00:05:46.440,STT_MV
STT_MV0460,00:32:53.404,STT_MV
STT_MV0461,00:32:34.625,STT_MV
STT_MV0462,00:30:38.508,STT_MV
STT_MV0463,00:33:20.056,STT_MV
STT_MV0464,00:26:16.071,STT_MV
STT_MV0465,00:26:07.631,STT_MV
STT_MV0466,00:30:22.935,STT_MV
STT_MV0467,00:34:12.802,STT_MV
STT_MV0468,00:26:40.635,STT_MV
STT_MV0469,00:27:41.427,STT_MV
STT_MV0470,00:35:00.790,STT_MV
STT_MV0471,00:31:52.961,STT_MV
STT_MV0472,00:23:40.816,STT_MV
STT_MV0473,00:35:16.097,STT_MV
STT_MV0474,00:26:16.708,STT_MV
STT_MV0475,00:34:38.818,STT_MV
STT_MV0476,00:29:59.359,STT_MV
STT_MV0477,00:28:51.290,STT_MV
STT_MV0478,00:35:29.375,STT_MV
STT_MV0479,00:33:35.292,STT_MV
STT_MV0480,00:32:57.791,STT_MV
STT_MV0481,00:36:48.910,STT_MV
STT_MV0482,00:32:55.849,STT_MV
STT_MV0483,00:32:13.729,STT_MV
STT_MV0484,00:33:55.851,STT_MV
STT_MV0485,00:28:17.879,STT_MV
STT_MV0486,00:31:34.916,STT_MV
STT_MV0487,00:33:08.976,STT_MV
STT_MV0488,00:33:12.340,STT_MV
STT_MV0489,00:30:09.404,STT_MV
STT_MV0490,00:33:38.828,STT_MV
STT_MV0491,00:28:35.895,STT_MV
STT_MV0492,00:26:54.280,STT_MV
